SQL> SQL> SQL> SQL> SQL> SQL> SQL> SQL> SQL> SQL>   2    3    4    5  

   DF# DF_NAME                                                                                              TABLESPACE_NAME           STATUS   ERROR                     CHANGE# TIME
   143 /oracle001/oradata/PROD/indx/indx_prod_notrans_big_015.dbf                                           INDX_PROD_NOTRANS_BIG     RECOVER                      7126357990905 25-JAN-2020 21:13:00
   144 /oracle003/oradata/PROD/data/data_prod_trans_big_003.dbf                                             DATA_PROD_TRANS_BIG       RECOVER                      7126357990905 25-JAN-2020 21:13:00
   145 /oracle001/oradata/PROD/indx/indx_prod_notrans_med_002.dbf                                           INDX_PROD_NOTRANS_MED     RECOVER                      7126478305233 26-JAN-2020 03:24:44
   146 /oracle001/oradata/PROD/indx/indx_prod_trans_big_022.dbf                                             INDX_PROD_TRANS_BIG       RECOVER                      7126357990905 25-JAN-2020 21:13:00
   147 /oracle001/oradata/PROD/data/tbsd_audit_006.dbf                                                      TBSD_AUDIT                RECOVER                      7126357990905 25-JAN-2020 21:13:00
   148 /oracle002/oradata/PROD/data/tbsd_mcritico_esp_013.dbf                                               TBSD_MCRITICO_ESP         RECOVER                      7126357990905 25-JAN-2020 21:13:00
   149 /oracle004/oradata/PROD/data/data_prod_notrans_big_018.dbf                                           DATA_PROD_NOTRANS_BIG     RECOVER                      7126357990905 25-JAN-2020 21:13:00
   150 /oracle001/oradata/PROD/indx/indx_prod_notrans_med_003.dbf                                           INDX_PROD_NOTRANS_MED     RECOVER                      7126480839369 26-JAN-2020 03:30:20
   151 /oracle002/oradata/PROD/data/users_001.dbf                                                           USERS                     RECOVER                      7126357990905 25-JAN-2020 21:13:00
   152 /oracle004/oradata/PROD/data/tbsd_audit_007.dbf                                                      TBSD_AUDIT                RECOVER                      7126357990905 25-JAN-2020 21:13:00
   153 /oracle003/oradata/PROD/data/tbsd_mvprod_big_011.dbf                                                 TBSD_MVPROD_BIG           RECOVER                      7126357990905 25-JAN-2020 21:13:00
   154 /oracle003/oradata/PROD/data/tbsd_mvprod_big_012.dbf                                                 TBSD_MVPROD_BIG           RECOVER                      7126357990905 25-JAN-2020 21:13:00
   155 /oracle002/oradata/PROD/data/data_prod_notrans_big_014.dbf                                           DATA_PROD_NOTRANS_BIG     RECOVER                      7126523598937 26-JAN-2020 05:40:52
   156 /oracle002/oradata/PROD/indx/indx_prod_notrans_med_009.dbf                                           INDX_PROD_NOTRANS_MED     RECOVER                      7126357990905 25-JAN-2020 21:13:00
   157 /oracle004/oradata/PROD/data/data_prod_notrans_big_015.dbf                                           DATA_PROD_NOTRANS_BIG     RECOVER                      7126523602487 26-JAN-2020 05:40:59
   158 /oracle004/oradata/PROD/indx/indx_prod_notrans_med_010.dbf                                           INDX_PROD_NOTRANS_MED     RECOVER                      7126461543330 26-JAN-2020 02:52:36
   159 /oracle003/oradata/PROD/data/tbsd_eventual_tmp_006.dbf                                               TBSD_EVENTUAL_TMP         RECOVER                      7126357990905 25-JAN-2020 21:13:00
   160 /oracle001/oradata/PROD/data/data_prod_notrans_big_007.dbf                                           DATA_PROD_NOTRANS_BIG     RECOVER                      7126524873455 26-JAN-2020 05:46:35
   161 /oracle003/oradata/PROD/data/tbsd_criti_big_003.dbf                                                  TBSD_CRITI_BIG            RECOVER                      7126357990905 25-JAN-2020 21:13:00
   162 /oracle001/oradata/PROD/indx/indx_prod_trans_med_004.dbf                                             INDX_PROD_TRANS_MED       RECOVER                      7126357990905 25-JAN-2020 21:13:00
   163 /oracle003/oradata/PROD/data/tbsd_prod_med_011.dbf                                                   TBSD_PROD_MED             RECOVER                      7126357990905 25-JAN-2020 21:13:00
